Part/Size:Vector3:200, 0.4000000059604645, 200/Position:Vector3:0, 5.200000762939453, 0/Color:Color3:0.411765, 0.25098, 0.156863/Name:string:Base/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-3.499999523162842, 18, 0/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-7.499999523162842, 18, 15/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-1.9999995231628418, 20.399999618530273, 15/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:-1.9999995231628418, 19.200000762939453, 15/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-1.9999995231628418, 18, 9.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-1.9999995231628418, 21.600000381469727, 15/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-1.9999995231628418, 17.399999618530273, 15/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-1.9999995231628418, 18, 20.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 3.6000001430511475, 4/Position:Vector3:-1.9999995231628418, 14.40000057220459, 15/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-1.9999995231628418, 22.80000114440918, 15/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-12, 11.400001525878906, 33/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-12, 9.600000381469727, 33/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 3.6000001430511475, 4/Position:Vector3:-12, 14.400001525878906, 33/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-6.5, 18.000001907348633, 33/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-2.499999523162842, 18, 50/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:3, 20.399999618530273, 50/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:3, 19.200000762939453, 50/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:3, 21.600000381469727, 50/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:3, 22.80000114440918, 50/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-9.5, 18, 64/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-3.999999523162842, 20.399999618530273, 64/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:-3.999999523162842, 19.200000762939453, 64/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-3.999999523162842, 18, 58.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-3.999999523162842, 21.600000381469727, 64/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-3.999999523162842, 11.40000057220459, 64/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-3.999999523162842, 18, 69.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-3.999999523162842, 9.600000381469727, 64/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 3.6000001430511475, 4/Position:Vector3:-3.999999523162842, 14.40000057220459, 64/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-3.999999523162842, 22.80000114440918, 64/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:1.5, 18, 64/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-15, 9.600000381469727, 48/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-9.5, 18, 48/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:-10.5, 22.80000114440918, -54.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:-7.499999523162842, 24, -56.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 1/Position:Vector3:-8.5, 22.200000762939453, -53.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 1/Position:Vector3:-10.5, 22.200000762939453, -52.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-23.5, 10.200000762939453, 35/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-14.5, 18, 0/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-9, 20.399999618530273, 0/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-9, 21.600000381469727, 0/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-9, 22.80000114440918, 0/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-23, 11.400001525878906, 14/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-23, 9.600000381469727, 14/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-17.5, 18, 14/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-17.5, 18.000001907348633, 33/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-12, 20.400001525878906, 33/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:-12, 19.200002670288086, 33/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-12, 18.000001907348633, 27.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-12, 21.60000228881836, 33/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-12, 17.400001525878906, 33/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-12, 18.000001907348633, 38.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-12, 22.800003051757812, 33/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-15, 20.399999618530273, 48/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:-15, 19.200000762939453, 48/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-15, 18, 42.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-15, 17.399999618530273, 48/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-15, 11.400001525878906, 48/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-15, 18, 53.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 3.6000001430511475, 4/Position:Vector3:-15, 14.400001525878906, 48/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-25, 13.80000114440918, 36.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-23, 20.399999618530273, 14/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:-23, 19.200000762939453, 14/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-23, 18, 8.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-23, 21.600000381469727, 14/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-23, 17.399999618530273, 14/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-23, 18, 19.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 3.6000001430511475, 4/Position:Vector3:-23, 14.400001525878906, 14/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-31, 11.399999618530273, 91/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-31, 9.600000381469727, 91/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-25.5, 18, 91/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-28, 11.400001525878906, 70/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-28, 9.600000381469727, 70/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 3.6000001430511475, 4/Position:Vector3:-28, 14.400001525878906, 70/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-22.5, 18.000001907348633, 70/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-20.5, 18, 48/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-15, 21.600000381469727, 48/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-15, 22.80000114440918, 48/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-32.5, 10.200000762939453, 48/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-30, 10.200000762939453, 46.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-31, 12.600000381469727, 46.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-24, 10.200000762939453, 41.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-25.5, 10.80000114440918, 44/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
